Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
2 Queen Street,"571,500",Sep 2020,"69,000",May 1988,,390,Dec 2020,729,,3,1,1,Belmont,4
40 Waurnvale Drive,"535,000",Sep 2020,"125,000",Jun 1998,,420,Feb 2021,496,,1,2,2,Belmont,4
2/9 Emerald Court,"482,000",Aug 2020,,,,385,Oct 2020,485,,2,1,1,Belmont,4
30 Cambridge Street,"669,000",Aug 2020,"136,000",May 2000,,470,Jan 2021,702,,1,1,1,Belmont,4
1/14 Francis Street,"620,000",Aug 2020,"395,000",Feb 2010,,450,Nov 2017,321,,,,,Belmont,4
14 Culbin Avenue,"680,000",Aug 2020,"280,000",Sep 2002,,245,Apr 2007,690,,4,1,3,Belmont,4
23 Tettenhall Ridg,"655,000",29 Aug 2020,,,1.0,,,,,3,,,Belmont,4
23 Tettenhall Ridge,"655,000",Aug 2020,"415,000",Jan 2015,,385,Nov 2013,630,,3,2,2,Belmont,4
61 James Street,"495,000",Aug 2020,,,,,,631,,2,1,1,Belmont,4
28 Apex Avenue,"640,000",Aug 2020,"470,000",Sep 2015,1.0,,,721,,3,2,2,Belmont,4
13 Waurn Park Court,"700,000",Aug 2020,"515,500",Jun 2013,,,,726,,4,2,2,Belmont,4
6 King Street,"702,000",Aug 2020,"502,000",Sep 2015,1.0,450,May 2016,474,174,3,2,2,Belmont,4
3 Dorothy Avenue,"640,000",Aug 2020,"410,000",Oct 2013,1.0,470,Feb 2020,697,,4,1,1,Belmont,4
62 Oberon Drive,"425,000",22 Aug 2020,"189,000",Nov 2001,1.0,,,664,,1,2,2,Belmont,4
76 Mt Pleasant Road,"750,000",Aug 2020,"536,000",Jun 2016,1.0,375,Jun 2015,753,,3,1,1,Belmont,4
4 Leonard Street,"775,000",Aug 2020,"650,000",Sep 2017,1.0,475,Jan 2019,"1,012",,4,1,5,Belmont,4
27 Roberts Road,"615,000",Aug 2020,"80,000",Jun 1995,,,,794,,3,1,1,Belmont,4
8 East View Parade,"770,000",Aug 2020,"685,000",Apr 2016,1.0,,,901,,3,1,3,Belmont,4
304 High Street,"513,000",Aug 2020,"345,000",Sep 2017,,420,Sep 2020,380,,3,1,1,Belmont,4
20 Tettenhall Ridge,"600,000",Aug 2020,"380,000",Dec 2014,,460,May 2018,702,,4,2,2,Belmont,4
2 Stork Avenue,"665,000",Aug 2020,,,,,,837,,4,2,4,Belmont,4
35 Clarke Avenue,"740,000",Aug 2020,"371,000",Mar 2015,,385,Dec 2015,615,164,4,2,2,Belmont,4
12 Perth Street,"615,000",Aug 2020,"460,000",Mar 2016,,,,431,145,3,1,2,Belmont,4
