Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
28 Walchs Road,"121,000",Aug 2013,,,,,,648,,,,,North Shore,24
9 Foch Street,"110,000",Aug 2013,,,,,,648,1298,,,,North Shore,24
49 Seabeach Parade,"3,000,000",Aug 2013,,,,,,"10,000",,,,,North Shore,24
75 Corio Quay Road,"13,035,880",May 2013,,,,,,,,,,,North Shore,24
4 Seaforth Street,"280,000",Mar 2013,,,,,,690,,3,1,4,North Shore,24
5 Phosphate Road,"395,000",23 Feb 2013,,,1.0,290,Jun 2012,"1,053",105,2,1,1,North Shore,24
31 Seabeach Parade,"315,000",23 Feb 2013,"204,000",Mar 2007,1.0,330,Aug 2012,693,144,2,2,2,North Shore,24
17-21 Seaforth Street,"550,000",Feb 2013,,,,,,"2,085",,,,,North Shore,24
19 Seabeach Parade,"345,000",Jan 2013,,,,320,May 2013,696,119,3,1,1,North Shore,24
9 The Esplanade,"285,000",Nov 2012,,,,,,557,,3,,,North Shore,24
8 Seabeach Parade,"295,000",Sep 2012,"193,000",Aug 2006,,380,Sep 2019,476,152,4,2,2,North Shore,24
5/23-25 Seabeach Parade,"395,000",Aug 2012,,,,390,Jul 2019,171,,,,,North Shore,24
5/23 Seabeach Parade,"395,000",Aug 2012,,,,,,170,135,,,,North Shore,24
19 Madden Avenue,"162,500",Jul 2012,"100,000",May 2004,,,,646,,,,,North Shore,24
45 The Esplanade,"372,500",05 May 2012,,,1.0,290,Oct 2018,481,80,2,1,1,North Shore,24
47 The Esplanade,"410,000",05 May 2012,,,1.0,,,467,,3,1,1,North Shore,24
8 Seabright Street,"286,000",May 2012,"125,000",Jul 2001,,,,696,,,,,North Shore,24
64 Seaside Parade,"250,000",May 2012,,,,,,"7,525",3210,,,,North Shore,24
1/1A Pine Avenue,"302,000",Apr 2012,,,,,,237,107,,,,North Shore,24
22 Foch Street,"270,000",Mar 2012,,,,,,644,,,,,North Shore,24
22 Walchs Road,"110,000",Mar 2012,"75,000",May 2006,,,,672,,,,,North Shore,24
24 Walchs Road,"759,000",Jan 2012,,,,,,"1,299",,,,,North Shore,24
12 Pine Avenue,"322,500",Dec 2011,,,,,,"1,014",,3,1,4,North Shore,24
1b The Esplanade,"1,220,000",Dec 2011,"175,000",Aug 2002,,,,"4,469",,,,,North Shore,24
