,date,mintemp,maxtemp,rainfall,dir_maxgust,spd_maxgust,time_maxgust,9am_temp,9am_rh,9am_wd,9am_ws,9am_mslp,3pm_temp,3pm_rh,3pm_wd,3pm_ws,3pm_mslp,pm25,pm10,o3,no2,so2,co
2064,2019-10-05,5.5,22.4,3.6,WSW,35.0,22:04:00,12.5,91.0,ESE,11.0,1021.8,14.1,85.0,S,15.0,1016.6,15.0,14.0,21.0,3.0,1.0,1.0
2065,2019-10-06,11.6,20.8,0.0,WNW,76.0,09:47:00,17.8,71.0,W,37.0,1004.5,20.2,62.0,WNW,24.0,1007.3,28.0,8.0,18.0,3.0,1.0,1.0
2066,2019-10-07,8.7,17.0,0.0,SW,31.0,12:10:00,11.1,92.0,WNW,11.0,1014.6,15.6,57.0,WNW,13.0,1012.8,23.0,7.0,20.0,2.0,1.0,1.0
2067,2019-10-08,8.2,14.1,3.2,SSW,50.0,12:01:00,10.2,94.0,W,13.0,1017.3,12.9,61.0,SSW,33.0,1020.9,24.0,5.0,20.0,4.0,1.0,1.0
2068,2019-10-09,7.3,15.2,5.2,S,33.0,09:33:00,9.3,96.0,SW,6.0,1027.8,13.8,78.0,S,19.0,1027.2,10.0,6.0,20.0,3.0,1.0,1.0
2069,2019-10-10,7.7,16.3,0.2,S,31.0,11:26:00,10.3,96.0,WSW,6.0,1026.0,13.7,66.0,S,19.0,1024.2,12.0,12.0,20.0,5.0,1.0,1.0
2070,2019-10-11,6.2,16.2,0.2,SE,37.0,15:21:00,13.1,92.0,SE,15.0,1021.0,14.7,75.0,SE,19.0,1018.5,13.0,14.0,24.0,1.0,1.0,1.0
2071,2019-10-12,10.0,19.6,0.0,SE,26.0,16:04:00,12.4,87.0,E,13.0,1019.8,18.4,51.0,NE,17.0,1017.1,18.0,12.0,24.0,3.0,1.0,1.0
2072,2019-10-13,6.3,23.3,0.0,ENE,35.0,15:49:00,13.2,93.0,NNE,11.0,1018.1,22.1,42.0,ENE,15.0,1015.0,18.0,14.0,25.0,6.0,1.0,1.0
2073,2019-10-14,13.1,23.8,1.0,S,37.0,14:27:00,17.9,70.0,WNW,6.0,1013.2,19.6,64.0,S,20.0,1011.2,13.0,10.0,19.0,3.0,1.0,1.0
2074,2019-10-15,10.0,19.4,0.2,S,26.0,14:37:00,13.2,71.0,SSE,4.0,1014.9,19.4,52.0,SSW,6.0,1013.1,27.0,8.0,19.0,4.0,1.0,1.0
2075,2019-10-16,11.9,20.6,0.2,W,48.0,12:47:00,13.4,95.0,NNE,9.0,1010.6,19.3,57.0,W,22.0,1007.5,10.0,11.0,19.0,1.0,1.0,1.0
2076,2019-10-17,8.3,17.0,2.2,W,63.0,10:58:00,9.2,93.0,WNW,22.0,1008.3,15.3,63.0,W,28.0,1009.4,18.0,23.0,20.0,3.0,1.0,1.0
2077,2019-10-18,7.1,21.1,0.0,NW,65.0,14:26:00,12.0,63.0,NNW,20.0,1014.5,18.9,40.0,NW,37.0,1010.0,22.0,11.0,20.0,1.0,1.0,1.0
2078,2019-10-19,7.3,16.2,1.2,W,56.0,12:45:00,10.3,78.0,WNW,20.0,1014.9,15.0,50.0,WNW,30.0,1016.0,23.0,13.0,20.0,1.0,1.0,1.0
2079,2019-10-20,8.4,17.3,0.4,WSW,41.0,12:07:00,11.7,93.0,WNW,13.0,1024.5,16.2,55.0,WSW,24.0,1025.8,25.0,13.0,20.0,1.0,1.0,1.0
2080,2019-10-21,10.4,17.6,0.0,S,24.0,16:59:00,11.7,87.0,WSW,7.0,1029.4,16.3,65.0,S,9.0,1027.8,18.0,16.0,24.0,3.0,1.0,1.0
2081,2019-10-22,11.2,20.6,0.0,SSW,30.0,15:09:00,12.3,80.0,SSE,6.0,1027.2,19.4,55.0,NE,9.0,1023.9,21.0,31.0,33.0,11.0,4.0,2.0
2082,2019-10-23,4.7,29.3,0.0,S,28.0,17:02:00,13.6,93.0,NNW,4.0,1021.6,28.7,22.0,W,15.0,1018.2,30.0,38.0,31.0,12.0,1.0,2.0
2083,2019-10-24,8.4,34.4,0.0,N,41.0,12:35:00,17.9,64.0,NE,13.0,1014.0,34.0,13.0,N,20.0,1009.3,46.0,47.0,23.0,1.0,9.0,1.0
2084,2019-10-25,8.5,22.7,0.0,WNW,70.0,05:00:00,15.3,80.0,WNW,17.0,1005.2,20.5,34.0,W,20.0,1003.6,44.0,9.0,19.0,1.0,1.0,1.0
2085,2019-10-26,9.2,16.6,2.6,WNW,72.0,09:19:00,11.3,68.0,NW,43.0,1000.9,14.5,55.0,W,39.0,1006.6,23.0,11.0,16.0,3.0,1.0,1.0
2086,2019-10-27,8.7,18.3,1.8,WNW,41.0,13:05:00,11.7,85.0,WNW,19.0,1015.3,14.9,76.0,WNW,22.0,1016.0,21.0,11.0,21.0,3.0,1.0,1.0
2087,2019-10-28,6.0,22.0,2.2,SSW,26.0,15:32:00,9.8,96.0,WNW,7.0,1024.3,20.6,42.0,WNW,11.0,1021.9,18.0,24.0,26.0,7.0,5.0,1.0
2088,2019-10-29,6.7,30.3,0.0,NNW,48.0,12:35:00,17.9,52.0,NE,7.0,1018.4,29.2,20.0,NW,20.0,1015.6,19.0,20.0,21.0,6.0,1.0,1.0
2089,2019-10-30,11.4,25.5,0.0,S,31.0,11:51:00,15.8,93.0,SSE,15.0,1018.1,18.9,73.0,S,17.0,1015.3,27.0,37.0,30.0,7.0,2.0,1.0
2090,2019-10-31,11.7,34.3,0.0,NNW,44.0,10:57:00,25.4,37.0,N,9.0,1012.1,33.6,18.0,NNW,20.0,1009.3,34.0,50.0,37.0,6.0,4.0,2.0
2091,2019-11-01,18.3,33.9,0.0,N,57.0,10:02:00,25.1,46.0,NNE,9.0,1009.3,32.9,22.0,NNW,30.0,1005.2,47.0,8.0,22.0,2.0,1.0,1.0
2092,2019-11-02,14.8,20.5,18.0,SSW,41.0,23:33:00,15.6,98.0,NNE,17.0,1008.9,18.4,95.0,NNE,9.0,1008.5,33.0,12.0,19.0,4.0,1.0,1.0
2093,2019-11-03,10.8,20.2,5.6,S,35.0,14:23:00,15.2,93.0,N,7.0,1011.3,16.0,90.0,SSE,22.0,1011.7,21.0,9.0,18.0,2.0,1.0,1.0
2094,2019-11-04,10.6,20.4,0.4,W,56.0,18:01:00,15.2,73.0,NW,9.0,1015.0,11.9,95.0,S,13.0,1015.0,23.0,10.0,20.0,2.0,1.0,1.0
2095,2019-11-05,10.6,18.9,4.2,WNW,41.0,13:26:00,10.1,84.0,WNW,17.0,1020.6,18.55,57.0,WNW,19.0,1016.3,14.0,20.0,19.0,2.0,1.0,1.0
2096,2019-11-06,9.9,22.8,0.0,WNW,69.0,18:42:00,15.7,74.0,WNW,20.0,1007.5,21.6,33.0,NW,33.0,1001.6,16.0,9.0,16.0,1.0,1.0,1.0
2097,2019-11-07,9.5,15.4,1.0,WNW,65.0,09:10:00,13.2,71.0,WNW,24.0,1002.8,12.6,95.0,WNW,20.0,1001.8,23.0,8.0,16.0,2.0,1.0,1.0
2098,2019-11-08,9.9,14.3,12.6,WSW,59.0,17:16:00,10.3,89.0,W,17.0,1003.9,7.8,86.0,SW,28.0,1008.3,17.0,9.0,16.0,1.0,1.0,1.0
2099,2019-11-09,6.0,14.5,7.2,W,59.0,16:15:00,10.1,92.0,WNW,17.0,1016.4,13.9,73.0,W,28.0,1013.4,16.0,6.0,14.0,1.0,1.0,1.0
2100,2019-11-10,9.8,17.3,0.0,W,37.0,13:01:00,13.1,92.0,W,20.0,1016.7,16.0,74.0,W,19.0,1016.2,9.0,20.0,20.0,6.0,2.0,1.0
2101,2019-11-11,8.1,28.9,0.0,N,48.0,15:11:00,15.4,75.0,NW,6.0,1012.0,27.4,27.0,NW,30.0,1006.5,10.0,18.0,17.0,1.0,1.0,1.0
2102,2019-11-12,10.8,17.1,0.0,W,65.0,16:27:00,12.4,76.0,W,20.0,1008.5,15.6,48.0,WSW,39.0,1009.5,28.0,13.0,15.0,1.0,1.0,1.0
2103,2019-11-13,7.5,17.2,0.8,W,50.0,15:14:00,11.3,82.0,WNW,20.0,1015.7,15.9,63.0,W,28.0,1015.0,30.0,8.0,12.0,1.0,1.0,1.0
2104,2019-11-14,11.0,20.4,0.0,WNW,44.0,07:19:00,13.6,92.0,WNW,20.0,1015.5,18.9,57.0,WNW,24.0,1012.9,14.0,11.0,17.0,1.0,1.0,1.0
2105,2019-11-15,11.0,19.7,0.0,W,56.0,14:23:00,13.1,90.0,WNW,19.0,1010.8,18.8,52.0,W,28.0,1010.4,13.0,15.0,18.0,1.0,1.0,1.0
2106,2019-11-16,7.0,18.6,0.6,WSW,41.0,09:38:00,13.0,71.0,W,17.0,1018.6,15.5,60.0,SSW,9.0,1018.7,31.0,15.0,18.0,2.0,1.0,1.0
2107,2019-11-17,10.2,16.5,0.0,SSW,37.0,08:31:00,12.6,78.0,SW,13.0,1021.7,15.4,52.0,S,20.0,1021.1,22.0,17.0,18.0,3.0,1.0,1.0
2108,2019-11-18,7.8,26.8,0.0,W,43.0,13:39:00,14.2,67.0,NNW,17.0,1016.6,24.6,34.0,WNW,24.0,1012.7,16.0,15.0,16.0,4.0,1.0,1.0
2109,2019-11-19,8.9,18.7,0.0,S,31.0,16:33:00,14.9,92.0,S,7.0,1014.1,16.3,76.0,SSE,20.0,1014.9,17.0,19.0,35.0,5.0,1.0,1.0
2110,2019-11-20,10.6,32.6,0.0,ENE,22.0,14:06:00,15.5,82.0,ESE,7.0,1014.6,25.6,46.0,SE,11.0,1009.6,11.0,69.0,30.0,2.0,6.0,1.0
2111,2019-11-21,15.6,39.2,0.0,NNW,96.0,12:36:00,32.5,17.0,N,44.0,999.9,24.8,44.0,W,48.0,1001.4,36.0,8.0,17.0,3.0,1.0,1.0
2112,2019-11-22,9.3,18.9,0.0,S,35.0,15:14:00,14.6,68.0,SSW,13.0,1017.0,17.1,54.0,SSE,20.0,1016.2,39.0,12.0,16.0,2.0,1.0,1.0
2113,2019-11-23,9.5,22.5,0.0,SW,46.0,15:40:00,15.7,70.0,NW,13.0,1017.3,19.7,50.0,WSW,26.0,1017.6,26.0,13.0,22.0,3.0,3.0,1.0
2114,2019-11-24,10.6,21.6,0.0,S,35.0,13:57:00,15.2,64.0,ESE,4.0,1018.6,19.6,53.0,S,28.0,1014.6,36.0,23.0,18.0,5.0,1.0,1.0
2115,2019-11-25,9.3,27.2,0.0,W,50.0,10:29:00,19.5,48.0,WNW,13.0,1008.4,23.1,31.0,WNW,15.0,1006.8,29.0,9.0,14.0,1.0,1.0,1.0
2116,2019-11-26,10.6,17.5,0.8,SSW,61.0,09:44:00,11.4,92.0,SW,26.0,1006.7,15.1,58.0,WSW,24.0,1011.7,23.0,18.0,19.0,2.0,1.0,1.0
2117,2019-11-27,6.7,25.4,0.4,NW,41.0,09:28:00,13.6,62.0,NW,15.0,1016.3,23.3,28.0,WNW,20.0,1013.4,23.0,16.0,16.0,3.0,1.0,1.0
2118,2019-11-28,9.5,20.5,0.0,SSW,33.0,15:14:00,15.7,70.0,NW,11.0,1016.2,19.6,60.0,S,20.0,1015.5,22.0,21.0,17.0,4.0,1.0,1.0
2119,2019-11-29,9.8,20.5,0.0,S,33.0,12:48:00,15.4,87.0,WSW,7.0,1013.0,17.6,69.0,SSE,24.0,1012.0,24.0,8.0,15.0,2.0,1.0,1.0
2120,2019-11-30,9.7,18.7,1.8,S,35.0,14:24:00,13.6,69.0,WSW,13.0,1014.3,17.2,49.0,S,17.0,1011.8,28.0,5.0,16.0,1.0,1.0,1.0
2121,2019-12-01,10.6,15.7,1.6,WNW,61.0,17:30:00,12.7,67.0,NNW,20.0,1002.1,14.6,66.0,W,22.0,997.9,12.0,12.0,17.0,1.0,2.0,1.0
2122,2019-12-02,8.2,16.6,3.2,W,59.0,09:58:00,11.7,70.0,W,22.0,997.0,14.2,44.0,WSW,31.0,1001.0,25.0,15.0,16.0,1.0,2.0,1.0
2123,2019-12-03,9.6,22.6,0.2,W,70.0,13:10:00,13.5,92.0,WNW,26.0,1004.7,18.7,59.0,W,37.0,1005.0,17.0,9.0,17.0,1.0,1.0,1.0
2124,2019-12-04,11.7,22.1,0.4,W,52.0,11:43:00,17.05,68.0,WNW,19.0,1011.4,20.7,41.0,W,28.0,1010.2,22.0,13.0,16.0,1.0,2.0,1.0
2125,2019-12-05,10.8,22.8,0.0,W,61.0,12:46:00,15.0,68.0,WNW,20.0,1008.3,21.0,59.0,W,24.0,1007.1,20.0,18.0,16.0,1.0,1.0,1.0
2126,2019-12-06,11.7,20.2,0.0,W,52.0,11:51:00,14.2,78.0,WNW,19.0,1010.9,18.9,45.0,W,28.0,1011.6,23.0,22.0,15.0,1.0,2.0,1.0
2127,2019-12-07,8.3,22.3,0.0,W,37.0,07:43:00,14.7,66.0,W,19.0,1016.8,19.7,54.0,SSE,19.0,1015.9,32.0,15.0,19.0,2.0,2.0,1.0
2128,2019-12-08,11.2,22.8,0.0,E,28.0,14:33:00,15.8,68.0,NE,7.0,1020.1,21.6,48.0,NE,15.0,1017.6,23.0,30.0,28.0,6.0,1.0,1.0
2129,2019-12-09,12.3,38.9,0.0,WSW,50.0,15:46:00,22.4,59.0,NE,9.0,1013.6,36.8,12.0,NNW,17.0,1010.1,22.0,13.0,17.0,1.0,2.0,1.0
2130,2019-12-10,13.2,18.6,0.4,SSW,46.0,15:29:00,14.4,91.0,SSW,19.0,1019.7,17.1,51.0,S,28.0,1020.2,31.0,13.0,15.0,1.0,1.0,1.0
2131,2019-12-11,12.8,19.1,0.0,SSW,39.0,15:19:00,14.6,73.0,S,13.0,1019.1,18.0,63.0,S,24.0,1018.1,22.0,13.0,12.0,1.0,2.0,1.0
2132,2019-12-12,11.5,19.6,0.0,SSW,41.0,17:32:00,15.3,63.0,WSW,20.0,1018.6,17.9,50.0,S,20.0,1018.4,17.0,16.0,12.0,1.0,2.0,1.0
2133,2019-12-13,8.9,22.6,0.0,WSW,39.0,14:32:00,14.0,67.0,WNW,9.0,1019.0,20.5,53.0,WSW,26.0,1015.8,23.0,6.0,8.0,1.0,2.0,1.0
2134,2019-12-15,13.8,22.8,0.0,W,37.0,15:12:00,15.9,67.0,NW,19.0,1010.3,20.8,47.0,WNW,19.0,1009.0,11.0,14.0,14.0,3.0,2.0,1.0
2135,2019-12-16,12.3,21.7,0.0,S,33.0,13:13:00,16.6,86.0,SSW,4.0,1015.3,20.8,57.0,SSE,15.0,1016.5,18.0,17.0,21.0,6.0,1.0,1.0
2136,2019-12-17,10.7,28.6,0.0,SSE,26.0,15:27:00,18.3,82.0,NE,6.0,1019.6,27.0,34.0,NNE,13.0,1017.8,23.0,33.0,52.0,9.0,3.0,1.0
2137,2019-12-18,12.7,41.3,0.0,W,35.0,14:45:00,22.2,75.0,SE,2.0,1015.4,38.1,19.0,NE,7.0,1010.2,26.0,20.0,20.0,1.0,2.0,1.0
2138,2019-12-19,15.6,23.2,0.0,S,33.0,12:16:00,18.4,77.0,S,17.0,1017.8,21.5,53.0,SSE,17.0,1018.3,40.0,50.0,39.0,6.0,2.0,2.0
2139,2019-12-20,11.4,45.1,0.0,N,59.0,14:28:00,19.9,76.0,NE,11.0,1013.6,43.8,10.0,NNW,28.0,1006.0,25.0,30.0,16.0,1.0,2.0,1.0
2140,2019-12-21,17.0,21.7,0.0,S,56.0,15:34:00,18.6,62.0,SSW,22.0,1017.4,18.6,49.0,S,37.0,1020.0,65.0,26.0,16.0,1.0,2.0,1.0
2141,2019-12-22,12.4,19.1,0.0,S,37.0,16:16:00,14.6,57.0,S,17.0,1024.8,17.5,51.0,S,19.0,1023.3,46.0,26.0,17.0,1.0,1.0,1.0
2142,2019-12-23,11.8,20.3,0.0,S,37.0,19:21:00,14.6,86.0,S,11.0,1020.1,19.5,54.0,SSE,19.0,1018.0,42.0,20.0,18.0,2.0,1.0,1.0
2143,2019-12-24,13.6,21.9,0.0,SE,35.0,13:15:00,16.1,68.0,SSE,11.0,1019.3,20.2,61.0,S,19.0,1017.9,37.0,40.0,42.0,3.0,2.0,4.0
2144,2019-12-25,12.1,29.2,0.0,SSW,39.0,21:30:00,18.1,89.0,NNE,6.0,1017.2,26.0,53.0,S,24.0,1015.5,54.0,19.0,18.0,1.0,2.0,1.0
2145,2019-12-26,12.5,20.8,0.0,S,35.0,16:57:00,17.9,70.0,S,11.0,1021.5,19.9,58.0,SSE,17.0,1021.2,77.0,16.0,14.0,2.0,2.0,1.0
2146,2019-12-27,13.9,25.1,0.0,S,31.0,16:26:00,16.4,74.0,SSE,13.0,1020.7,22.0,53.0,S,19.0,1015.4,34.0,27.0,28.0,3.0,1.0,1.0
2147,2019-12-28,15.2,28.9,0.0,SSW,37.0,15:44:00,24.9,51.0,S,15.0,1011.9,27.6,29.0,S,24.0,1013.4,46.0,16.0,19.0,2.0,2.0,1.0
2148,2019-12-29,15.7,27.3,0.0,SSW,46.0,15:23:00,20.6,89.0,SE,9.0,1015.3,24.3,58.0,SSE,20.0,1012.1,46.0,17.0,17.0,2.0,2.0,1.0
2149,2019-12-31,14.0,22.0,2.8,S,41.0,13:50:00,16.8,61.0,SW,20.0,1011.3,20.4,45.0,SSE,26.0,1012.6,25.0,18.0,15.0,4.0,2.0,1.0
2150,2020-01-01,10.1,23.8,0.0,W,33.0,10:46:00,17.7,64.0,NW,11.0,1016.6,23.1,41.0,SSE,17.0,1016.0,34.0,19.0,17.0,3.0,2.0,1.0
2151,2020-01-02,11.6,23.8,0.0,S,31.0,16:56:00,18.9,64.0,NW,6.0,1020.2,22.6,44.0,SSE,20.0,1018.9,22.0,59.0,37.0,3.0,1.0,4.0
2152,2020-01-03,12.2,29.0,0.0,S,28.0,16:15:00,19.1,84.0,SE,11.0,1017.0,27.2,42.0,SE,17.0,1009.7,58.0,39.0,26.0,2.0,1.0,2.0
2153,2020-01-04,14.7,28.0,0.0,S,50.0,16:03:00,25.0,52.0,WNW,11.0,1007.7,19.4,58.0,SSW,37.0,1014.2,80.0,15.0,13.0,1.0,2.0,1.0
2154,2020-01-05,12.2,17.3,1.2,SSE,37.0,14:38:00,12.7,92.0,SE,11.0,1023.3,16.6,56.0,S,24.0,1024.2,25.0,71.0,23.0,6.0,1.0,15.0
2155,2020-01-06,12.6,17.4,0.8,SSW,30.0,15:47:00,14.5,92.0,ESE,6.0,1020.1,16.1,88.0,S,15.0,1019.2,92.0,11.0,20.0,2.0,2.0,4.0
2156,2020-01-07,14.4,20.1,0.0,SSE,30.0,14:55:00,17.2,95.0,S,13.0,1018.6,18.9,92.0,SSE,17.0,1018.0,51.0,19.0,20.0,4.0,1.0,1.0
2157,2020-01-08,12.3,23.8,0.4,S,37.0,15:09:00,18.8,69.0,S,13.0,1019.5,22.4,50.0,S,22.0,1018.7,47.0,27.0,38.0,4.0,1.0,4.0
2158,2020-01-09,14.9,29.6,0.0,SSW,28.0,15:46:00,19.8,95.0,SE,7.0,1016.5,29.4,46.0,SE,13.0,1011.7,26.0,39.0,30.0,6.0,2.0,4.0
2159,2020-01-10,19.8,33.0,0.0,SSW,52.0,13:52:00,29.0,38.0,NNW,17.0,1004.6,17.4,77.0,SSW,39.0,1006.7,68.0,14.0,14.0,1.0,2.0,1.0
2160,2020-01-11,12.7,20.4,12.2,S,44.0,14:06:00,15.3,65.0,WSW,17.0,1017.9,19.5,51.0,SSW,31.0,1019.1,31.0,6.0,12.0,1.0,2.0,1.0
2161,2020-01-12,11.7,20.7,0.0,S,31.0,16:38:00,14.6,93.0,WSW,6.0,1021.8,19.8,58.0,SSE,15.0,1020.5,12.0,107.0,78.0,6.0,1.0,14.0
2162,2020-01-13,10.7,32.9,0.0,SSW,35.0,17:37:00,17.2,93.0,ENE,7.0,1015.8,31.1,32.0,NE,9.0,1011.9,43.0,119.0,50.0,7.0,2.0,17.0
2163,2020-01-14,15.4,27.9,0.0,SSE,30.0,16:02:00,19.7,92.0,SSW,9.0,1016.1,26.6,58.0,SSE,15.0,1013.0,188.0,132.0,68.0,15.0,1.0,15.0
2164,2020-01-15,16.9,36.8,0.0,ENE,44.0,13:03:00,23.5,75.0,ENE,11.0,1007.7,20.5,94.0,SSE,20.0,1005.0,202.0,18.0,22.0,2.0,2.0,5.0
2165,2020-01-16,16.3,20.3,18.0,S,46.0,13:04:00,17.1,92.0,SSW,19.0,1012.2,18.6,54.0,S,31.0,1013.3,88.0,12.0,16.0,1.0,2.0,1.0
2166,2020-01-17,13.0,19.4,0.8,SE,44.0,15:15:00,16.9,96.0,SSW,7.0,1013.3,18.7,79.0,SSE,24.0,1012.4,31.0,23.0,30.0,2.0,2.0,2.0
2167,2020-01-18,16.4,26.2,0.0,S,31.0,14:35:00,17.8,89.0,ESE,9.0,1011.3,24.1,62.0,S,17.0,1007.0,41.0,28.0,32.0,3.0,1.0,3.0
2168,2020-01-19,15.1,25.3,0.0,SSW,39.0,14:39:00,19.6,94.0,SE,7.0,1007.0,24.9,62.0,SSW,24.0,1003.9,64.0,8.0,15.0,1.0,2.0,1.0
2169,2020-01-20,17.7,19.8,0.0,S,48.0,12:28:00,18.5,95.0,SSE,17.0,1005.4,19.0,90.0,S,31.0,1005.3,24.0,12.0,18.0,1.0,2.0,1.0
2170,2020-01-21,13.3,24.0,0.8,S,33.0,16:16:00,16.4,76.0,WNW,11.0,1010.7,20.0,54.0,SSE,20.0,1008.8,39.0,19.0,28.0,5.0,1.0,1.0
2171,2020-01-22,13.5,31.6,0.0,N,70.0,14:37:00,24.0,40.0,N,24.0,1001.5,30.4,25.0,N,33.0,996.6,29.0,19.0,17.0,4.0,2.0,1.0
2172,2020-01-23,12.0,21.4,34.6,NW,65.0,14:22:00,14.4,97.0,Calm,0.0,996.4,20.2,44.0,WNW,33.0,997.8,29.0,22.0,13.0,4.0,2.0,1.0
2173,2020-01-24,10.9,23.4,5.2,WNW,43.0,09:44:00,16.5,66.0,WNW,17.0,1010.2,21.3,47.0,WNW,22.0,1011.6,39.0,14.0,16.0,2.0,2.0,1.0
2174,2020-01-25,13.9,27.8,0.0,S,37.0,14:51:00,18.9,75.0,WNW,11.0,1014.8,27.5,38.0,WNW,13.0,1012.3,21.0,14.0,15.0,2.0,2.0,1.0
2175,2020-01-26,14.4,22.9,0.0,SSW,37.0,11:45:00,17.5,96.0,NW,11.0,1013.7,22.1,69.0,ESE,7.0,1014.1,15.0,17.0,18.0,2.0,2.0,1.0
2176,2020-01-27,15.3,23.0,0.0,S,31.0,16:50:00,18.0,78.0,NNW,4.0,1015.7,20.2,60.0,SSE,19.0,1015.3,20.0,20.0,17.0,3.0,2.0,1.0
2177,2020-01-28,12.0,25.1,0.0,S,31.0,15:18:00,17.1,92.0,SW,7.0,1016.0,22.9,52.0,S,19.0,1015.3,20.0,25.0,24.0,4.0,2.0,1.0
2178,2020-01-29,14.9,29.5,0.0,S,30.0,16:29:00,18.0,83.0,NW,6.0,1018.1,27.3,44.0,ENE,7.0,1015.5,29.0,29.0,59.0,9.0,2.0,1.0
2179,2020-01-30,14.1,40.5,0.0,SSW,30.0,17:37:00,23.4,48.0,N,4.0,1011.6,39.2,10.0,N,13.0,1008.5,35.0,52.0,33.0,11.0,2.0,2.0
2180,2020-01-31,17.0,43.4,0.0,NW,59.0,14:16:00,27.1,48.0,NE,13.0,1006.7,42.1,20.0,NW,28.0,1002.6,42.0,9.0,13.0,2.0,2.0,1.0
2181,2020-02-01,22.2,25.9,11.6,S,37.0,10:32:00,25.4,93.0,NW,11.0,1005.9,16.9,97.0,S,17.0,1009.5,21.0,9.0,14.0,3.0,2.0,1.0
2182,2020-02-02,14.2,24.1,12.6,WNW,44.0,13:13:00,18.1,76.5,NW,13.0,1011.5,22.1,50.0,W,26.0,1009.9,7.0,14.0,13.0,1.0,2.0,1.0
2183,2020-02-03,14.2,18.5,0.2,SSW,54.0,12:20:00,18.1,76.5,SW,11.0,1012.9,17.4,47.0,SSW,31.0,1017.2,23.0,21.0,13.0,2.0,2.0,1.0
2184,2020-02-04,11.8,18.3,0.0,SSE,35.0,13:49:00,15.8,50.0,SE,13.0,1023.4,17.5,50.0,SSE,20.0,1022.2,28.0,18.0,16.0,3.0,2.0,1.0
2185,2020-02-05,12.1,19.4,0.0,SSE,33.0,17:16:00,15.8,64.0,SSE,13.0,1022.2,18.5,58.0,SSE,17.0,1020.9,17.0,36.0,31.0,2.0,2.0,2.0
2186,2020-02-06,14.2,23.6,0.0,S,31.0,14:53:00,16.7,92.0,SE,7.0,1021.2,22.6,70.0,S,19.0,1019.7,59.0,29.0,26.0,2.0,2.0,2.0
2187,2020-02-07,16.6,21.2,0.0,S,33.0,17:08:00,18.6,97.0,SSW,19.0,1022.7,21.0,93.0,S,20.0,1022.0,60.0,22.0,12.0,3.0,2.0,1.0
2188,2020-02-08,17.4,25.0,0.0,SSE,48.0,13:49:00,20.3,97.0,SSE,17.0,1023.7,24.0,74.0,SE,31.0,1020.9,46.0,32.0,19.0,1.0,2.0,1.0
2189,2020-02-09,18.8,25.7,0.0,E,69.0,16:30:00,21.0,77.0,SE,17.0,1020.1,24.9,55.0,ESE,30.0,1016.7,36.0,12.0,14.0,1.0,2.0,1.0
2190,2020-02-10,19.0,25.6,0.0,ESE,43.0,14:45:00,20.1,92.0,ESE,17.0,1012.4,25.0,65.0,E,26.0,1009.0,21.0,14.0,11.0,2.0,2.0,1.0
2191,2020-02-11,19.3,24.1,0.0,SSW,30.0,16:46:00,20.1,95.0,WNW,7.0,1009.1,21.5,93.0,SSE,15.0,1009.1,21.0,10.0,12.0,1.0,2.0,1.0
2192,2020-02-12,17.8,24.3,1.4,S,39.0,15:13:00,18.4,98.0,SSW,19.0,1014.0,23.1,92.0,S,24.0,1014.7,16.0,14.0,13.0,1.0,2.0,2.0
2193,2020-02-13,17.3,26.8,0.2,SSE,37.0,14:38:00,19.8,95.0,SSE,13.0,1014.1,25.9,68.0,SSE,20.0,1011.1,15.0,10.0,18.0,8.0,2.0,1.0
2194,2020-02-14,18.2,27.2,0.0,NW,30.0,13:21:00,19.8,100.0,N,4.0,1007.8,21.5,95.0,N,15.0,1006.3,26.0,11.0,13.0,1.0,2.0,1.0
2195,2020-02-15,17.9,18.3,11.4,SW,43.0,17:22:00,18.0,98.0,SW,26.0,1010.5,17.5,97.0,SSW,24.0,1012.0,29.0,16.0,16.0,1.0,2.0,1.0
2196,2020-02-16,15.7,21.8,0.6,SE,35.0,10:47:00,17.4,94.0,SE,11.0,1015.4,21.2,73.0,SE,15.0,1014.2,22.0,19.0,22.0,2.0,2.0,1.0
2197,2020-02-17,14.8,23.7,0.0,S,30.0,15:51:00,18.7,91.0,SE,11.0,1013.4,22.8,68.0,SSE,13.0,1011.2,17.0,10.0,18.0,4.0,2.0,1.0
2198,2020-02-18,16.6,21.5,2.2,SW,56.0,16:20:00,18.7,98.0,SW,7.0,1006.2,18.2,98.0,SW,11.0,1004.5,22.0,13.0,14.0,1.0,2.0,1.0
2199,2020-02-19,13.4,19.0,37.6,SSW,56.0,11:21:00,14.8,94.0,SSW,24.0,1010.2,16.9,86.0,SW,30.0,1012.4,23.0,11.0,13.0,2.0,2.0,1.0
2200,2020-02-20,13.5,18.2,2.0,SSW,37.0,20:01:00,14.1,85.0,WSW,11.0,1015.9,16.1,88.0,SSE,17.0,1016.7,17.0,9.0,13.0,2.0,2.0,1.0
2201,2020-02-21,12.4,18.9,0.4,S,43.0,13:36:00,14.5,95.0,WNW,6.0,1019.9,18.2,63.0,S,24.0,1021.4,18.0,11.0,15.0,2.0,2.0,1.0
2202,2020-02-22,12.7,19.9,0.0,SSE,33.0,13:50:00,15.9,75.0,ESE,6.0,1024.0,19.0,67.0,S,20.0,1023.1,13.0,16.0,26.0,2.0,2.0,1.0
